21CA7A1D-C153-43A9-865F-5DC1C0A04E5A,ZSYBR,DH8D,28.4,32.8,2015-08-02 05:00:00.0000000,003H,21R,C16,1,2015-08-02 06:00:00.0000000,003,21R,C16,1,1,1,NULL,2015-08-02 05:20:00.0000000,2015-08-02 05:00:00.0000000,2015-08-02 05:30:00.0000000,2015-08-02 06:00:00.0000000,2015-08-02 05:57:00.0000000,NULL,2015-08-02 06:10:00.0000000,30,-3,LOC#,LOC#,FAJS,FABL,SA1,SA1
756E25F4-4C62-45D7-83A4-D39B309E3AEC,ZSSZJ,A320,34.1,37.6,2015-08-02 05:00:00.0000000,535H,21R,C4,1,2015-08-02 06:00:00.0000000,535,21R,C4,1,1,1,NULL,2015-08-02 01:18:00.0000000,2015-08-02 05:00:00.0000000,2015-08-02 01:21:00.0000000,2015-08-02 06:00:00.0000000,2015-08-02 05:54:00.0000000,NULL,2015-08-02 06:08:00.0000000,-219,-6,LOC#,LOC#,FAJS,FADN,SA,SA
4379C9E4-8EE3-44D6-A86C-A33B7807824A,ZSZWQ,B738,34.3,38.5,2015-08-02 05:10:00.0000000,117H,21R,A13,1,2015-08-02 06:10:00.0000000,117,21R,A13,1,1,1,NULL,2015-08-02 02:17:00.0000000,2015-08-02 05:10:00.0000000,2015-08-02 02:19:00.0000000,2015-08-02 06:10:00.0000000,2015-08-02 06:04:00.0000000,NULL,2015-08-02 06:21:00.0000000,-171,-6,LOC#,LOC#,FAJS,FACT,MN,MN
61BEA5D4-826D-4ED5-AF27-84E0188B014B,GXLEC,A388,79.8,72.7,2015-08-02 05:10:00.0000000,055,21R,E3,2,2015-08-02 17:20:00.0000000,056,21R,E3,1,2,2,NULL,2015-08-02 05:24:00.0000000,2015-08-02 05:10:00.0000000,2015-08-02 05:37:00.0000000,2015-08-02 17:20:00.0000000,2015-08-02 17:52:00.0000000,NULL,2015-08-02 18:10:00.0000000,27,32,EGLL,EGLL,FAJS,EGLL,BA,BA
B4DA388F-F5BC-43DB-A5B4-2E22BF3D1F02,SUGCF,A330,60.3,58.8,2015-08-02 05:10:00.0000000,839,21R,E3,2,2015-08-02 19:45:00.0000000,840,21R,E3,1,2,2,NULL,2015-08-02 05:20:00.0000000,2015-08-02 05:10:00.0000000,2015-08-02 05:27:00.0000000,2015-08-02 19:45:00.0000000,2015-08-02 19:33:00.0000000,NULL,2015-08-02 19:45:00.0000000,17,-12,HECA,HECA,FAJS,HECA,MS,MS
1ADE6388-5E6E-4B4D-AE5C-5D6D213E48F2,ZSOAT,B734,28.9,36,2015-08-02 05:15:00.0000000,233H,21R,C1,1,2015-08-02 06:15:00.0000000,233,21R,C1,1,1,1,NULL,2015-08-02 04:41:00.0000000,2015-08-02 05:15:00.0000000,2015-08-02 04:45:00.0000000,2015-08-02 06:15:00.0000000,2015-08-02 06:11:00.0000000,NULL,2015-08-02 06:25:00.0000000,-30,-4,LOC#,LOC#,FAJS,FAPE,BA6,BA6
66D792A4-CBED-481E-8310-9822A4515E94,ZSSXW,A330,60.3,58.8,2015-08-02 05:15:00.0000000,235,21R,A9,1,2015-08-02 07:30:00.0000000,278,21R,A9,1,1,1,NULL,2015-08-02 05:10:00.0000000,2015-08-02 05:15:00.0000000,2015-08-02 05:17:00.0000000,2015-08-02 07:30:00.0000000,2015-08-02 07:29:00.0000000,NULL,2015-08-02 07:46:00.0000000,2,-1,EGLL,EGLL,FAJS,OMAA,SA,SA
500E68DB-A79B-4E6C-B565-9A9BE00331BF,ZSYBX,DH8D,28.4,32.8,2015-08-02 05:20:00.0000000,103H,21R,C19,1,2015-08-02 07:20:00.0000000,103,21R,C19,1,1,1,NULL,2015-08-02 05:56:00.0000000,2015-08-02 05:20:00.0000000,2015-08-02 06:00:00.0000000,2015-08-02 07:20:00.0000000,2015-08-02 07:39:00.0000000,NULL,2015-08-02 07:51:00.0000000,40,19,LOC#,LOC#,FAJS,FAKM,SA1,SA1
6BD65D5A-A1EE-4660-A90D-1B018B71541B,ZSSZZ,A320,34.1,37.6,2015-08-02 05:40:00.0000000,528,21L,C6,1,2015-08-02 08:15:00.0000000,543,21R,C6,1,1,1,NULL,2015-08-02 05:27:00.0000000,2015-08-02 05:40:00.0000000,2015-08-02 05:33:00.0000000,2015-08-02 08:15:00.0000000,2015-08-02 08:15:00.0000000,NULL,2015-08-02 08:28:00.0000000,-7,0,FADN,FADN,FAJS,FADN,SA,SA
F1084A11-235A-4B86-BD5E-19807380B0D9,ZSSFL,A319,34.1,33.8,2015-08-02 05:45:00.0000000,378,21L,C3,1,2015-08-02 06:25:00.0000000,313,21R,C3,1,1,1,NULL,2015-08-02 05:17:00.0000000,2015-08-02 05:45:00.0000000,2015-08-02 05:29:00.0000000,2015-08-02 06:25:00.0000000,2015-08-02 06:20:00.0000000,NULL,2015-08-02 06:31:00.0000000,-16,-5,FACT,FACT,FAJS,FACT,SA,SA
2B35E0BF-9D7C-48D0-9016-B85F2D7CA636,ZSSJF,B738,34.3,38.5,2015-08-02 05:50:00.0000000,402,21L,B5,1,2015-08-02 08:25:00.0000000,190,21R,B5,1,1,1,NULL,2015-08-02 05:23:00.0000000,2015-08-02 05:50:00.0000000,2015-08-02 05:34:00.0000000,2015-08-02 08:25:00.0000000,2015-08-02 08:26:00.0000000,NULL,2015-08-02 08:38:00.0000000,-16,1,FAPE,FAPE,FAJS,FIMP,SA,SA
191338AB-72B6-47CA-A6DC-3CD6D93C8E5F,ZSSFI,A319,34.1,33.8,2015-08-02 06:00:00.0000000,302,21L,D40,1,2015-08-02 07:30:00.0000000,074,21R,D40,1,1,1,NULL,2015-08-02 05:31:00.0000000,2015-08-02 06:00:00.0000000,2015-08-02 05:39:00.0000000,2015-08-02 07:30:00.0000000,2015-08-02 07:33:00.0000000,NULL,2015-08-02 07:44:00.0000000,-21,3,FACT,FACT,FAJS,FYWH,SA,SA
03EC98B0-84D7-4A27-8CD0-3AF28792F453,ZSSNZ,E135,20,26.3,2015-08-02 06:00:00.0000000,843Ha,21R,C14,1,2015-08-02 08:00:00.0000000,843,21R,C14,1,1,1,NULL,2015-08-02 05:48:00.0000000,2015-08-02 06:00:00.0000000,2015-08-02 05:49:00.0000000,2015-08-02 08:00:00.0000000,2015-08-02 08:05:00.0000000,NULL,2015-08-02 08:17:00.0000000,-11,5,LOC#,LOC#,FAJS,FAKN,SA8,SA8
